timestep,mean_reward
202752,365.9503
203264,371.8226
203776,374.3449
204288,388.0259
204800,394.2881
205312,385.1011
205824,388.8680
206336,403.1398
206848,418.5936
207360,424.6492
207872,444.5282
208384,444.1268
208896,456.9556
209408,468.8709
209920,473.6386
210432,476.1782
210944,474.2061
211456,471.0545
211968,467.2158
212480,473.6738
212992,476.9792
213504,470.5283
214016,462.5530
214528,447.6764
215040,454.0047
215552,448.9340
216064,447.7664
216576,449.1502
217088,446.5956
217600,447.8276
218112,443.8917
218624,441.7012
219136,439.9436
219648,444.5367
220160,447.1562
220672,462.9885
221184,470.3376
221696,472.2553
222208,472.2828
222720,473.1578
223232,487.7532
223744,484.3741
224256,492.6706
224768,492.5287
225280,494.5603
225792,496.3237
226304,493.2047
226816,491.3002
227328,493.9930
227840,478.6611
228352,462.6827
228864,464.2886
229376,457.0174
229888,437.1753
230400,426.0936
230912,417.4338
231424,429.6965
231936,428.4916
232448,418.9809
232960,399.9752
233472,398.4067
233984,393.6585
234496,397.1041
235008,403.4833
235520,410.3670
236032,419.7635
236544,414.7025
237056,396.8294
237568,398.3072
238080,406.2394
238592,414.9830
239104,423.0068
239616,420.3678
240128,418.1409
240640,426.7320
241152,435.2602
241664,426.3175
242176,423.8020
242688,442.0256
243200,452.0318
243712,466.5846
244224,475.1658
244736,473.7643
245248,478.9721
245760,478.7271
246272,472.5720
246784,478.2390
247296,486.0096
247808,504.6227
248320,489.7603
248832,484.1739
249344,495.5307
249856,498.6786
250368,496.9310
250880,506.0554
251392,497.2953
251904,490.2070
252416,485.4738
252928,480.2355
253440,479.5288
253952,476.8220
254464,463.4518
254976,456.3753
255488,455.9333
256000,451.8362
256512,452.9434
257024,448.9499
257536,448.6512
258048,456.9514
258560,453.6016
259072,456.7406
259584,456.5425
260096,459.7034
260608,440.4183
261120,453.2615
261632,459.6510
262144,467.2424
262656,463.7380
263168,464.8653
263680,466.4935
264192,465.8347
264704,464.7910
265216,458.9843
265728,453.7890
266240,454.4478
266752,454.5383
267264,456.3264
267776,449.9813
268288,443.7866
268800,453.4531
269312,455.9302
269824,451.1086
270336,456.2103
270848,462.1597
271360,462.9195
271872,452.3888
272384,460.8035
272896,460.4616
273408,453.4476
273920,457.9380
274432,452.9247
274944,453.6968
275456,453.7471
275968,462.4384
276480,453.2064
276992,444.1127
277504,448.6461
278016,443.0764
278528,443.0865
279040,438.0196
279552,433.5494
280064,425.0075
280576,424.7808
281088,421.9176
281600,430.4637
282112,437.4457
282624,434.4880
283136,440.7485
283648,436.7719
284160,423.6147
284672,428.5406
285184,416.4279
285696,419.2586
286208,429.4896
286720,446.4308
287232,442.1391
287744,459.6602
288256,463.4525
288768,467.6637
289280,457.0491
289792,457.0052
290304,452.1765
290816,455.3508
291328,453.7009
291840,444.5396
292352,437.9730
292864,434.1442
293376,437.2027
293888,430.1191
294400,441.1681
294912,441.8624
295424,425.6058
295936,435.4441
296448,431.0706
296960,428.7084
297472,440.4663
297984,429.3139
298496,427.6553
299008,427.2276
299520,432.7449
300032,426.0145
300544,431.0344
301056,435.6502
301568,429.7787
302080,434.1710
302592,427.7262
303104,429.5191
303616,434.2644
304128,427.1338
304640,432.0498
305152,430.3643
305664,438.0709
306176,434.0220
306688,448.5714
307200,423.7338
307712,431.2467
308224,438.9547
308736,440.1050
309248,443.7344
309760,443.5349
310272,450.5449
310784,458.1165
311296,471.5358
311808,468.0544
312320,466.3146
312832,460.6510
313344,468.2905
313856,468.0192
314368,452.9029
314880,446.4297
315392,448.5377
